"trip_id","route_id","service_id","trip_short_name","power_type","shape_id","bikes_allowed"
391508,5509,"W74567 a","2W17","EMU",42747,1
391510,5509,"W74567 c","2W17","EMU",42747,1
391517,5509,"W74575 a","2W21","EMU",42747,1
391518,5509,"W74575 b","2W21","EMU",42747,1
391520,5509,"W74575 d","2W21","EMU",42747,1
391524,5509,"W74579 a","2W23","EMU",42747,1
391526,5509,"W74579 c","2W23","EMU",42747,1
391530,5509,"W74583 a","2W25","EMU",42747,1
391532,5509,"W74583 c","2W25","EMU",42747,1
391539,5509,"W74589 a","2W29","EMU",42747,1
391541,5509,"W74589 c","2W29","EMU",42747,1
391545,5509,"W74594 a","2W31","EMU",42747,1
391547,5509,"W74594 c","2W31","EMU",42747,1
391551,5509,"W74599 a","2W33","EMU",42747,1
391553,5509,"W74599 c","2W33","EMU",42747,1
391560,5509,"W74606 a","2W37","EMU",42747,1
391562,5509,"W74606 c","2W37","EMU",42747,1
391566,5509,"W74610 a","2W39","EMU",42747,1
391568,5509,"W74610 c","2W39","EMU",42747,1
391575,5509,"W74617 a","2W43","EMU",42747,1
391577,5509,"W74617 c","2W43","EMU",42747,1
391581,5509,"W74622","2W45","EMU",42769,1
391585,5509,"W74626 a","2W47","EMU",42747,1
391587,5509,"W74626 c","2W47","EMU",42747,1
391591,5509,"W74629 a","2W49","EMU",42747,1
391593,5509,"W74629 c","2W49","EMU",42747,1
391600,5509,"W74647 a","2W53","EMU",42747,1
391602,5509,"W74647 c","2W53","EMU",42747,1
21140,5510,"Y67010","1W25","EMU",21140,1
21141,5510,"Y67012","1W27","EMU",21140,1
21142,5510,"Y67014 a","1W29","EMU",21140,1
21143,5510,"Y67014 b","1W29","EMU",21140,1
21144,5510,"Y67014 c","1W29","EMU",21140,1
21145,5510,"Y67014 d","1W29","EMU",21140,1
21146,5510,"Y67014 e","1W29","EMU",21140,1
21147,5510,"Y67014 f","1W29","EMU",21140,1
21148,5510,"Y67014 g","1W29","EMU",21140,1
21149,5510,"Y67014 h","1W29","EMU",21140,1
21150,5510,"Y67017","1W31","EMU",21140,1
40228,5510,"Y67009","1W25","EMU",21140,1
40229,5510,"Y67011","1W27","EMU",21140,1
40230,5510,"Y67013","1W29","EMU",21140,1
40231,5510,"Y67016","1W31","EMU",21140,1
189629,5510,"Y39588 a","1W31","EMU",189629,1
189630,5510,"Y39588 b","1W31","EMU",189629,1
189632,5510,"Y39588 d","1W31","EMU",189629,1
189634,5510,"Y39588 f","1W31","EMU",189629,1
189638,5510,"Y39592 a","1W33","EMU",189629,1
189640,5510,"Y39592 c","1W33","EMU",189629,1
189644,5510,"Y39594 a","1W35","EMU",189629,1
189646,5510,"Y39594 c","1W35","EMU",189629,1
189650,5510,"Y39596 a","1W37","EMU",189629,1
189652,5510,"Y39596 c","1W37","EMU",189629,1
189657,5510,"Y39598 a","1W39","EMU",189629,1
189659,5510,"Y39598 c","1W39","EMU",189629,1
189663,5510,"Y39600 a","1W41","EMU",189663,1
189665,5510,"Y39600 c","1W41","EMU",189663,1
189669,5510,"Y39602 a","1W43","EMU",189629,1
189671,5510,"Y39602 c","1W43","EMU",189629,1
189675,5510,"Y39604 a","1W45","EMU",189629,1
189677,5510,"Y39604 c","1W45","EMU",189629,1
189681,5510,"Y39606 a","1W47","EMU",189629,1
189683,5510,"Y39606 c","1W47","EMU",189629,1
189690,5510,"Y39608 a","1W49","EMU",189629,1
189692,5510,"Y39608 c","1W49","EMU",189629,1
189699,5510,"Y39612 a","1W51","EMU",189629,1
189700,5510,"Y39612 b","1W51","EMU",189629,1
189701,5510,"Y39612 c","1W51","EMU",189629,1
189702,5510,"Y39612 d","1W51","EMU",189629,1
189704,5510,"Y39612 f","1W51","EMU",189629,1
189708,5510,"Y39616 a","1W53","EMU",189629,1
189709,5510,"Y39616 b","1W53","EMU",189629,1
189710,5510,"Y39616 c","1W53","EMU",189629,1
189711,5510,"Y39616 d","1W53","EMU",189629,1
189713,5510,"Y39616 f","1W53","EMU",189629,1
189720,5510,"Y39620 a","1W55","EMU",189629,1
189722,5510,"Y39620 c","1W55","EMU",189629,1
189726,5510,"Y39626 a","1W57","EMU",189629,1
189727,5510,"Y39626 b","1W57","EMU",189629,1
189728,5510,"Y39626 c","1W57","EMU",189629,1
189729,5510,"Y39626 d","1W57","EMU",189629,1
189731,5510,"Y39626 f","1W57","EMU",189629,1
279807,5510,"Y39583 a","1W25","EMU",21140,1
279808,5510,"Y39583 b","1W25","EMU",21140,1
279809,5510,"Y39583 c","1W25","EMU",21140,1
279810,5510,"Y39583 d","1W25","EMU",21140,1
279811,5510,"Y39583 e","1W25","EMU",21140,1
279812,5510,"Y39584 a","1W27","EMU",21140,1
279813,5510,"Y39584 b","1W27","EMU",21140,1
279814,5510,"Y39584 c","1W27","EMU",21140,1
279815,5510,"Y39584 d","1W27","EMU",21140,1
279816,5510,"Y39584 e","1W27","EMU",21140,1
279817,5510,"Y39584 f","1W27","EMU",21140,1
279818,5510,"Y39584 g","1W27","EMU",21140,1
279819,5510,"Y39586","1W29","EMU",21140,1
279820,5510,"Y39589 a","1W31","EMU",21140,1
279821,5510,"Y39589 b","1W31","EMU",21140,1
279822,5510,"Y39589 c","1W31","EMU",21140,1
398997,5510,"Y39582","1W25","EMU",21140,1
398998,5510,"Y39585 a","1W27","EMU",21140,1
399000,5510,"Y39585 c","1W27","EMU",21140,1
399001,5510,"Y39587","1W29","EMU",21140,1
399002,5510,"Y39590 a","1W31","EMU",21140,1
399004,5510,"Y39590 c","1W31","EMU",21140,1
20579,5511,"Y65843","1A33","D",20579,1
20581,5511,"Y65847","1A35","D",20581,1
20582,5511,"Y65849","1A37","D",20582,1
20583,5511,"Y65850","1A39","D",20583,1
20584,5511,"Y65852","1A41","D",20582,1
20585,5511,"Y65853","1A43","D",20581,1
20586,5511,"Y65855","1A45","D",20582,1
20587,5511,"Y65861","1A51","D",20582,1
20589,5511,"Y65868","1A53","D",20589,1
20591,5511,"Y65874","1A55","D",20583,1
20593,5511,"Y65880 a","1A57","D",20583,1
20594,5511,"Y65880 b","1A57","D",20583,1
20596,5511,"Y65885","1A59","D",20596,1
20599,5511,"Y65893","1A61","DMU",20599,1
23116,5511,"Y72910","1A29","D",23116,1
24378,5511,"Y72907","1A29","D",23116,1
24524,5511,"Y72909","1A29","D",23116,1
39746,5511,"Y65842","1A33","D",20579,1
39748,5511,"Y65846","1A35","D",20581,1
39749,5511,"Y65848","1A37","D",20582,1
39750,5511,"Y65851","1A41","D",20582,1
39751,5511,"Y65854","1A45","D",20582,1
39752,5511,"Y65857","1A49","D",39752,1
39753,5511,"Y65860","1A51","D",20582,1
39755,5511,"Y65867","1A53","D",20589,1
39757,5511,"Y65873","1A55","D",20583,1
39762,5511,"Y65892","1A61","DMU",20599,1
41634,5511,"Y72908","1A29","D",23116,1
51904,5511,"Y65858","1A49","D",39752,1
188754,5511,"Y38531 a","1A81","D",188754,1
188755,5511,"Y38531 b","1A81","D",188755,1
188756,5511,"Y38531 c","1A81","D",188754,1
188757,5511,"Y38531 d","1A81","D",188755,1
188758,5511,"Y38531 e","1A81","D",188754,1
188760,5511,"Y38531 g","1A81","D",188754,1
188762,5511,"Y38531 i","1A81","D",188754,1
188764,5511,"Y38531 k","1A81","D",188754,1
188793,5511,"Y38538 a","1A85","DMU",188793,1
188794,5511,"Y38538 b","1A85","DMU",188793,1
188795,5511,"Y38538 c","1A85","DMU",188793,1
188796,5511,"Y38538 d","1A85","DMU",188793,1
188797,5511,"Y38538 e","1A85","DMU",188793,1
188799,5511,"Y38538 g","1A85","DMU",188793,1
188801,5511,"Y38538 i","1A85","DMU",188793,1
188803,5511,"Y38538 k","1A85","DMU",188793,1
188804,5511,"Y38541 a","1A86","D",188804,1
188805,5511,"Y38541 b","1A86","D",188804,1
188806,5511,"Y38541 c","1A86","D",188804,1
188807,5511,"Y38541 d","1A86","D",188804,1
188808,5511,"Y38541 e","1A86","D",188804,1
188810,5511,"Y38541 g","1A86","D",188804,1
188812,5511,"Y38541 i","1A86","D",188804,1
188813,5511,"Y38541 j","1A86","D",188813,1
188814,5511,"Y38541 k","1A86","D",188804,1
188815,5511,"Y38541 l","1A86","D",188813,1
188816,5511,"Y38541 m","1A86","D",188804,1
188817,5511,"Y38541 n","1A86","D",188813,1
188818,5511,"Y38541 o","1A86","D",188804,1
188824,5511,"Y38545 a","1A88","DMU",188804,1
188825,5511,"Y38545 b","1A88","DMU",188804,1
188826,5511,"Y38545 c","1A88","DMU",188804,1
188827,5511,"Y38545 d","1A88","DMU",188804,1
188828,5511,"Y38545 e","1A88","DMU",188804,1
188829,5511,"Y38545 f","1A88","DMU",188804,1
188830,5511,"Y38545 g","1A88","DMU",188804,1
188831,5511,"Y38545 h","1A88","DMU",188804,1
188832,5511,"Y38545 i","1A88","DMU",188804,1
188834,5511,"Y38545 k","1A88","DMU",188804,1
188835,5511,"Y38545 l","1A88","DMU",188813,1
188836,5511,"Y38545 m","1A88","DMU",188804,1
188837,5511,"Y38545 n","1A88","DMU",188813,1
188838,5511,"Y38545 o","1A88","DMU",188804,1
188839,5511,"Y38546 a","1A89","DMU",188839,1
188840,5511,"Y38546 b","1A89","DMU",188839,1
188841,5511,"Y38546 c","1A89","DMU",188839,1
188842,5511,"Y38546 d","1A89","DMU",188839,1
188843,5511,"Y38546 e","1A89","DMU",188839,1
188844,5511,"Y38546 f","1A89","DMU",188839,1
188845,5511,"Y38546 g","1A89","DMU",188839,1
188847,5511,"Y38546 i","1A89","DMU",188839,1
188849,5511,"Y38546 k","1A89","DMU",188839,1
188851,5511,"Y38546 m","1A89","DMU",188839,1
188852,5511,"Y38549 a","1A90","D",188852,1
188853,5511,"Y38549 b","1A90","D",188852,1
188854,5511,"Y38549 c","1A90","D",188852,1
188855,5511,"Y38549 d","1A90","D",188852,1
188856,5511,"Y38549 e","1A90","D",188852,1
188858,5511,"Y38549 g","1A90","D",188852,1
188860,5511,"Y38549 i","1A90","D",188852,1
188862,5511,"Y38549 k","1A90","D",188852,1
188864,5511,"Y38549 m","1A90","D",188852,1
188866,5511,"Y38549 o","1A90","D",188852,1
188867,5511,"Y38550 a","1A91","DMU",188867,1
188868,5511,"Y38550 b","1A91","DMU",188867,1
188869,5511,"Y38550 c","1A91","DMU",188867,1
188870,5511,"Y38550 d","1A91","DMU",188867,1
188871,5511,"Y38550 e","1A91","DMU",188867,1
188873,5511,"Y38550 g","1A91","DMU",188867,1
188874,5511,"Y38550 h","1A91","DMU",188874,1
188875,5511,"Y38550 i","1A91","DMU",188867,1
188876,5511,"Y38550 j","1A91","DMU",188874,1
188877,5511,"Y38550 k","1A91","DMU",188867,1
188878,5511,"Y38553 a","1A93","D",188839,1
188879,5511,"Y38553 b","1A93","D",188839,1
188880,5511,"Y38553 c","1A93","D",188839,1
188881,5511,"Y38553 d","1A93","D",188839,1
188882,5511,"Y38553 e","1A93","D",188839,1
188884,5511,"Y38553 g","1A93","D",188839,1
188885,5511,"Y38553 h","1A93","D",188885,1
188886,5511,"Y38553 i","1A93","D",188839,1
188887,5511,"Y38553 j","1A93","D",188885,1
188888,5511,"Y38553 k","1A93","D",188839,1
188889,5511,"Y38556 a","1A95","D",188889,1
188890,5511,"Y38556 b","1A95","D",188889,1
188891,5511,"Y38556 c","1A95","D",188889,1
188892,5511,"Y38556 d","1A95","D",188889,1
188893,5511,"Y38556 e","1A95","D",188889,1
188895,5511,"Y38556 g","1A95","D",188889,1
188896,5511,"Y38556 h","1A95","D",188896,1
188897,5511,"Y38556 i","1A95","D",188889,1
188898,5511,"Y38556 j","1A95","D",188896,1
188899,5511,"Y38556 k","1A95","D",188889,1
188900,5511,"Y38557 a","1A97","D",188900,1
188901,5511,"Y38557 b","1A97","D",188900,1
188902,5511,"Y38557 c","1A97","D",188900,1
188903,5511,"Y38557 d","1A97","D",188900,1
188904,5511,"Y38557 e","1A97","D",188900,1
188906,5511,"Y38557 g","1A97","D",188900,1
188908,5511,"Y38557 i","1A97","D",188900,1
188910,5511,"Y38557 k","1A97","D",188900,1
278182,5511,"Y38487 a","1A29","D",23116,1
278184,5511,"Y38487 c","1A29","D",23116,1
278186,5511,"Y38487 e","1A29","D",23116,1
278187,5511,"Y38489 a","1A33","D",20579,1
278188,5511,"Y38489 b","1A33","D",20579,1
278189,5511,"Y38489 c","1A33","D",20579,1
278191,5511,"Y38489 e","1A33","D",20579,1
278193,5511,"Y38489 g","1A33","D",20579,1
278194,5511,"Y38491 a","1A35","D",20581,1
278196,5511,"Y38491 c","1A35","D",20581,1
278198,5511,"Y38491 e","1A35","D",20581,1
278199,5511,"Y38493 a","1A37","D",20582,1
278200,5511,"Y38493 b","1A37","D",20579,1
278201,5511,"Y38493 c","1A37","D",20582,1
278203,5511,"Y38493 e","1A37","D",20582,1
278205,5511,"Y38493 g","1A37","D",20582,1
278206,5511,"Y38495 a","1A39","D",20583,1
278207,5511,"Y38495 b","1A39","D",20583,1
278208,5511,"Y38495 c","1A39","D",20583,1
278209,5511,"Y38495 d","1A39","D",20583,1
278210,5511,"Y38495 f","1A39","D",20583,1
278211,5511,"Y38495 g","1A39","D",20583,1
278213,5511,"Y38495 i","1A39","D",20583,1
278216,5511,"Y38495 m","1A39","D",20583,1
278218,5511,"Y38495 o","1A39","D",20583,1
278220,5511,"Y38495 q","1A39","D",20583,1
278221,5511,"Y38496 a","1A41","D",20582,1
278223,5511,"Y38496 c","1A41","D",20582,1
278225,5511,"Y38496 e","1A41","D",20582,1
278226,5511,"Y38498 a","1A43","D",20581,1
278227,5511,"Y38498 b","1A43","D",20583,1
278228,5511,"Y38498 c","1A43","D",20581,1
278230,5511,"Y38498 e","1A43","D",20581,1
278232,5511,"Y38498 g","1A43","D",20581,1
278234,5511,"Y38498 i","1A43","D",20581,1
278237,5511,"Y38498 m","1A43","D",20581,1
278239,5511,"Y38498 o","1A43","D",20581,1
278241,5511,"Y38498 q","1A43","D",20581,1
278242,5511,"Y38499 a","1A45","D",20582,1
278243,5511,"Y38499 b","1A45","D",20579,1
278244,5511,"Y38499 c","1A45","D",20582,1
278246,5511,"Y38499 e","1A45","D",20582,1
278248,5511,"Y38499 g","1A45","D",20582,1
278249,5511,"Y38502 a","1A49","D",39752,1
278250,5511,"Y38502 b","1A49","D",39752,1
278251,5511,"Y38502 c","1A49","D",39752,1
278252,5511,"Y38502 d","1A49","D",39752,1
278253,5511,"Y38502 e","1A49","D",39752,1
278254,5511,"Y38502 f","1A49","D",278254,1
278255,5511,"Y38502 g","1A49","D",39752,1
278257,5511,"Y38502 i","1A49","D",39752,1
278259,5511,"Y38502 k","1A49","D",39752,1
278260,5511,"Y38504 a","1A51","D",20582,1
278261,5511,"Y38504 b","1A51","D",20582,1
278262,5511,"Y38504 c","1A51","D",20582,1
278263,5511,"Y38504 d","1A51","D",20579,1
278264,5511,"Y38504 e","1A51","D",20582,1
278266,5511,"Y38504 g","1A51","D",20582,1
278268,5511,"Y38504 i","1A51","D",20582,1
278269,5511,"Y38506 a","1A53","D",20589,1
278270,5511,"Y38506 b","1A53","D",278270,1
278271,5511,"Y38506 c","1A53","D",20589,1
278272,5511,"Y38506 d","1A53","D",20589,1
278273,5511,"Y38506 e","1A53","D",20589,1
278275,5511,"Y38506 g","1A53","D",20589,1
278277,5511,"Y38506 i","1A53","D",20589,1
278278,5511,"Y38508 a","1A55","D",20583,1
278280,5511,"Y38508 c","1A55","D",20583,1
278282,5511,"Y38508 e","1A55","D",20583,1
278283,5511,"Y38511 a","1A57","D",278283,1
278285,5511,"Y38511 c","1A57","D",278283,1
278287,5511,"Y38511 e","1A57","D",278283,1
278288,5511,"Y38511 f","1A57","D",278283,1
278289,5511,"Y38511 g","1A57","D",278283,1
278291,5511,"Y38511 i","1A57","D",278283,1
278293,5511,"Y38511 k","1A57","D",278283,1
278294,5511,"Y38512 a","1A59","D",20596,1
278296,5511,"Y38512 c","1A59","D",20596,1
278298,5511,"Y38512 e","1A59","D",20596,1
278299,5511,"Y38512 f","1A59","D",20596,1
278300,5511,"Y38512 g","1A59","D",20596,1
278301,5511,"Y38512 h","1A59","D",20596,1
278302,5511,"Y38512 i","1A59","D",20596,1
278304,5511,"Y38512 k","1A59","D",20596,1
278306,5511,"Y38512 m","1A59","D",20596,1
278308,5511,"Y38512 o","1A59","D",20596,1
278311,5511,"Y38512 s","1A59","D",20596,1
278313,5511,"Y38512 u","1A59","D",20596,1
278315,5511,"Y38512 w","1A59","D",20596,1
278316,5511,"Y38514 a","1A61","DMU",20599,1
278317,5511,"Y38514 b","1A61","DMU",20599,1
278318,5511,"Y38514 c","1A61","DMU",20599,1
278319,5511,"Y38514 d","1A61","DMU",20599,1
278320,5511,"Y38514 e","1A61","DMU",20599,1
278322,5511,"Y38514 g","1A61","DMU",20599,1
278324,5511,"Y38514 i","1A61","DMU",20599,1
284941,5511,"Y38488","1A29","D",23116,1
285650,5511,"Y38486","1A29","D",23116,1
397798,5511,"Y38485 a","1A29","D",23116,1
397800,5511,"Y38485 c","1A29","D",23116,1
397802,5511,"Y38485 e","1A29","D",23116,1
397804,5511,"Y38485 g","1A29","D",23116,1
397805,5511,"Y38490 a","1A33","D",20579,1
397806,5511,"Y38490 b","1A33","D",20579,1
397807,5511,"Y38490 c","1A33","D",20579,1
397809,5511,"Y38490 e","1A33","D",20579,1
397811,5511,"Y38490 g","1A33","D",20579,1
397813,5511,"Y38490 i","1A33","D",20579,1
397814,5511,"Y38492 a","1A35","D",20581,1
397816,5511,"Y38492 c","1A35","D",20581,1
397818,5511,"Y38492 e","1A35","D",20581,1
397820,5511,"Y38492 g","1A35","D",20581,1
397821,5511,"Y38494 a","1A37","D",20582,1
397823,5511,"Y38494 c","1A37","D",20582,1
397825,5511,"Y38494 e","1A37","D",20582,1
397827,5511,"Y38494 g","1A37","D",20582,1
397828,5511,"Y38497 a","1A41","D",20582,1
397829,5511,"Y38497 b","1A41","D",20582,1
397830,5511,"Y38497 c","1A41","D",20582,1
397832,5511,"Y38497 e","1A41","D",20582,1
397834,5511,"Y38497 g","1A41","D",20582,1
397836,5511,"Y38497 i","1A41","D",20582,1
397837,5511,"Y38500 a","1A45","D",20582,1
397838,5511,"Y38500 b","1A45","D",20582,1
397839,5511,"Y38500 c","1A45","D",20582,1
397841,5511,"Y38500 e","1A45","D",20582,1
397843,5511,"Y38500 g","1A45","D",20582,1
397845,5511,"Y38500 i","1A45","D",20582,1
397846,5511,"Y38501 a","1A49","D",39752,1
397848,5511,"Y38501 c","1A49","D",39752,1
397850,5511,"Y38501 e","1A49","D",39752,1
397852,5511,"Y38501 g","1A49","D",39752,1
397853,5511,"Y38503 a","1A51","D",20582,1
397854,5511,"Y38503 b","1A51","D",20582,1
397855,5511,"Y38503 c","1A51","D",20582,1
397857,5511,"Y38503 e","1A51","D",20582,1
397859,5511,"Y38503 g","1A51","D",20582,1
397861,5511,"Y38503 i","1A51","D",20582,1
397862,5511,"Y38507 a","1A53","D",20589,1
397863,5511,"Y38507 b","1A53","D",20589,1
397864,5511,"Y38507 c","1A53","D",20589,1
397866,5511,"Y38507 e","1A53","D",20589,1
397868,5511,"Y38507 g","1A53","D",20589,1
397870,5511,"Y38507 i","1A53","D",20589,1
397871,5511,"Y38509 a","1A55","D",20583,1
397873,5511,"Y38509 c","1A55","D",20583,1
397875,5511,"Y38509 e","1A55","D",20583,1
397877,5511,"Y38509 g","1A55","D",20583,1
397879,5511,"Y38509 i","1A55","D",20583,1
397880,5511,"Y38510 a","1A57","D",20583,1
397882,5511,"Y38510 c","1A57","D",20583,1
397884,5511,"Y38510 e","1A57","D",20583,1
397886,5511,"Y38510 g","1A57","D",20583,1
397888,5511,"Y38510 i","1A57","D",20583,1
397889,5511,"Y38513 a","1A61","DMU",20599,1
397890,5511,"Y38513 b","1A61","DMU",20599,1
397891,5511,"Y38513 c","1A61","DMU",20599,1
397892,5511,"Y38513 d","1A61","DMU",20599,1
397893,5511,"Y38513 e","1A61","DMU",20599,1
397895,5511,"Y38513 g","1A61","DMU",20599,1
397896,5511,"Y38513 h","1A61","DMU",20599,1
397897,5511,"Y38513 i","1A61","DMU",20599,1
397899,5511,"Y38513 k","1A61","DMU",20599,1
397901,5511,"Y38513 m","1A61","DMU",20599,1
22388,5512,"Y69671","2N21","EMU",22388,1
22448,5512,"Y69768 a","2N37","EMU",22388,1
22449,5512,"Y69768 b","2N37","EMU",22388,1
22451,5512,"Y69774 a","2N39","EMU",22388,1
22452,5512,"Y69774 b","2N39","EMU",22388,1
22453,5512,"Y69774 c","2N39","EMU",22388,1
22454,5512,"Y69774 d","2N39","EMU",22388,1
22455,5512,"Y69774 e","2N39","EMU",22388,1
22456,5512,"Y69774 f","2N39","EMU",22388,1
22457,5512,"Y69774 g","2N39","EMU",22388,1
22458,5512,"Y69774 h","2N39","EMU",22388,1
22467,5512,"Y69778","2N41","EMU",22388,1
22468,5512,"Y69780","2N41","EMU",22388,1
22472,5512,"Y69787","2N43","EMU",22388,1
22473,5512,"Y69789","2N43","EMU",22388,1
22474,5512,"Y69791","2N43","EMU",22388,1
22477,5512,"Y69796","2N45","EMU",22388,1
22478,5512,"Y69798","2N45","EMU",22388,1
22479,5512,"Y69800","2N45","EMU",22388,1
22481,5512,"Y69804","2N47","EMU",22388,1
22482,5512,"Y69806","2N47","EMU",22388,1
22483,5512,"Y69807","2N47","EMU",22388,1
22492,5512,"Y69811","2N49","EMU",22388,1
22493,5512,"Y69812","2N49","EMU",22388,1
22494,5512,"Y69814 a","2N49","EMU",22388,1
22495,5512,"Y69814 b","2N49","EMU",22388,1
22496,5512,"Y69814 c","2N49","EMU",22388,1
22497,5512,"Y69814 d","2N49","EMU",22388,1
22498,5512,"Y69814 e","2N49","EMU",22388,1
22499,5512,"Y69814 f","2N49","EMU",22388,1
22500,5512,"Y69814 g","2N49","EMU",22388,1
22501,5512,"Y69814 h","2N49","EMU",22388,1
22506,5512,"Y69824","2N51","EMU",22388,1
22507,5512,"Y69825","2N51","EMU",22388,1
22510,5512,"Y69833 a","2N53","EMU",22388,1
22511,5512,"Y69833 b","2N53","EMU",22388,1
22512,5512,"Y69833 c","2N53","EMU",22388,1
22517,5512,"Y69846","2N57","EMU",22388,1
22522,5512,"Y69852","2N59","EMU",22388,1
22524,5512,"Y69861","2N61","EMU",22388,1
22525,5512,"Y69863","2N61","EMU",22388,1
22527,5512,"Y69868","2N63","EMU",22388,1
22528,5512,"Y69870","2N63","EMU",22388,1
22530,5512,"Y69875","2N65","EMU",22388,1
22531,5512,"Y69877","2N65","EMU",22388,1
22533,5512,"Y69883","2N67","EMU",22388,1
22534,5512,"Y69884","2N67","EMU",22388,1
22537,5512,"Y69890","2N69","EMU",22388,1
22538,5512,"Y69891","2N69","EMU",22388,1
22539,5512,"Y69893","2N69","EMU",22388,1
22541,5512,"Y69898","2N71","EMU",22388,1
22542,5512,"Y69900","2N71","EMU",22388,1
41084,5512,"Y69670","2N21","EMU",22388,1
41117,5512,"Y69767","2N37","EMU",22388,1
41120,5512,"Y69773 a","2N39","EMU",22388,1
41121,5512,"Y69773 b","2N39","EMU",22388,1
41123,5512,"Y69779","2N41","EMU",22388,1
41127,5512,"Y69788","2N43","EMU",22388,1
41128,5512,"Y69790","2N43","EMU",22388,1
41130,5512,"Y69795","2N45","EMU",22388,1
41131,5512,"Y69797","2N45","EMU",22388,1
41132,5512,"Y69799","2N45","EMU",22388,1
41134,5512,"Y69803","2N47","EMU",22388,1
41135,5512,"Y69805","2N47","EMU",22388,1
41137,5512,"Y69810","2N49","EMU",22388,1
41138,5512,"Y69813","2N49","EMU",22388,1
41142,5512,"Y69822","2N51","EMU",22388,1
41145,5512,"Y69832","2N53","EMU",22388,1
41149,5512,"Y69844","2N57","EMU",22388,1
41154,5512,"Y69859","2N61","EMU",22388,1
41155,5512,"Y69862","2N61","EMU",22388,1
41156,5512,"Y69866","2N63","EMU",22388,1
41157,5512,"Y69869","2N63","EMU",22388,1
41158,5512,"Y69873","2N65","EMU",22388,1
41159,5512,"Y69876","2N65","EMU",22388,1
41162,5512,"Y69881","2N67","EMU",22388,1
41165,5512,"Y69888","2N69","EMU",22388,1
41166,5512,"Y69892","2N69","EMU",22388,1
41167,5512,"Y69896","2N71","EMU",22388,1
41168,5512,"Y69899","2N71","EMU",22388,1
181034,5512,"W73530 a","2N51","EMU",22388,1
181036,5512,"W73530 c","2N51","EMU",22388,1
181038,5512,"W73530 e","2N51","EMU",22388,1
181044,5512,"W73539 a","2N53","EMU",22388,1
181046,5512,"W73539 c","2N53","EMU",22388,1
181048,5512,"W73539 e","2N53","EMU",22388,1
181054,5512,"W73547 a","2N55","EMU",22388,1
181056,5512,"W73547 c","2N55","EMU",22388,1
181058,5512,"W73547 e","2N55","EMU",22388,1
181064,5512,"W73552 a","2N57","EMU",22388,1
181066,5512,"W73552 c","2N57","EMU",22388,1
181068,5512,"W73552 e","2N57","EMU",22388,1
181074,5512,"W73560 a","2N59","EMU",22388,1
181076,5512,"W73560 c","2N59","EMU",22388,1
181078,5512,"W73560 e","2N59","EMU",22388,1
181084,5512,"W73569 a","2N61","EMU",22388,1
181086,5512,"W73569 c","2N61","EMU",22388,1
181088,5512,"W73569 e","2N61","EMU",22388,1
181094,5512,"W73574 a","2N63","EMU",22388,1
181095,5512,"W73574 b","2N63","EMU",22388,1
181097,5512,"W73574 d","2N63","EMU",22388,1
181099,5512,"W73574 f","2N63","EMU",22388,1
181105,5512,"W73582 a","2N65","EMU",22388,1
181107,5512,"W73582 c","2N65","EMU",22388,1
181109,5512,"W73582 e","2N65","EMU",22388,1
181115,5512,"W73591 a","2N67","EMU",22388,1
181116,5512,"W73591 b","2N67","EMU",22388,1
181118,5512,"W73591 d","2N67","EMU",22388,1
181120,5512,"W73591 f","2N67","EMU",22388,1
181126,5512,"W73597 a","2N69","EMU",22388,1
181128,5512,"W73597 c","2N69","EMU",22388,1
181130,5512,"W73597 e","2N69","EMU",22388,1
181136,5512,"W73606 a","2N71","EMU",22388,1
181138,5512,"W73606 c","2N71","EMU",22388,1
181140,5512,"W73606 e","2N71","EMU",22388,1
181146,5512,"W73612 a","2N73","EMU",22388,1
181148,5512,"W73612 c","2N73","EMU",22388,1
181150,5512,"W73612 e","2N73","EMU",22388,1
181156,5512,"W73618 a","2N75","EMU",22388,1
181158,5512,"W73618 c","2N75","EMU",22388,1
181160,5512,"W73618 e","2N75","EMU",22388,1
267398,5512,"W73378","2N21","EMU",22388,1
267486,5512,"W73474","2N37","EMU",22388,1
267491,5512,"W73480 a","2N39","EMU",22388,1
267492,5512,"W73480 b","2N39","EMU",22388,1
267493,5512,"W73480 c","2N39","EMU",22388,1
267496,5512,"W73485","2N41","EMU",22388,1
267497,5512,"W73486 a","2N41","EMU",22388,1
267499,5512,"W73486 c","2N41","EMU",22388,1
267501,5512,"W73486 e","2N41","EMU",22388,1
267508,5512,"W73494","2N43","EMU",22388,1
267509,5512,"W73496","2N43","EMU",22388,1
267510,5512,"W73498","2N43","EMU",22388,1
267513,5512,"W73503 a","2N45","EMU",22388,1
267514,5512,"W73503 b","2N45","EMU",22388,1
267515,5512,"W73503 c","2N45","EMU",22388,1
267516,5512,"W73504 a","2N45","EMU",22388,1
267517,5512,"W73504 b","2N45","EMU",22388,1
267518,5512,"W73504 c","2N45","EMU",22388,1
267519,5512,"W73507","2N45","EMU",22388,1
267521,5512,"W73511","2N47","EMU",22388,1
267522,5512,"W73512","2N47","EMU",22388,1
267523,5512,"W73515","2N47","EMU",22388,1
267527,5512,"W73519","2N49","EMU",22388,1
267528,5512,"W73520","2N49","EMU",22388,1
267529,5512,"W73521","2N49","EMU",22388,1
267533,5512,"W73531","2N51","EMU",22388,1
267534,5512,"W73533 a","2N51","EMU",22388,1
